title,link,text,date
我校与德勤华永会计师事务所签订校企全方位战略合作备忘录,../info/1003/54011.htm,我校与德勤华永会计师事务所签订校企全方位战略合作备忘录,2023.09.20
学校党校“科级干部党性教育专题培训班”在四川两弹一星干部学院举行,../info/1003/54021.htm,学校党校“科级干部党性教育专题培训班”在四川两弹一星干部学院举行,2023.09.20
我校承办国家自然科学基金委员会第344期双清论坛,../info/1003/53991.htm,我校承办国家自然科学基金委员会第344期双清论坛,2023.09.18
踔厉奋发新征程，青春扬帆粤港澳——第九期学生骨干培训班赴粤港澳开展主题社会实践活动,../info/1003/53981.htm,踔厉奋发新征程，青春扬帆粤港澳——第九期学生骨干培训班赴粤港澳开...,2023.09.17
学校召开网络安全专题培训会,../info/1003/53961.htm,学校召开网络安全专题培训会,2023.09.14
纽约城市大学巴鲁学院教务长兼高级副校长一行访问我校,../info/1003/53971.htm,纽约城市大学巴鲁学院教务长兼高级副校长一行访问我校,2023.09.14
校领导深入一线检查新学期教学工作,../info/1003/53951.htm,校领导深入一线检查新学期教学工作,2023.09.13
由我校马永强教授为负责人的“财务与会计教师团队”入选第三批“全国高校黄大年式教师团队”,../info/1003/53941.htm,由我校马永强教授为负责人的“财务与会计教师团队”入选第三批“全国...,2023.09.12
学校举行2023级本科学生军训动员大会,../info/1003/53921.htm,学校举行2023级本科学生军训动员大会,2023.09.11
校领导前往幼儿园亲切慰问一线幼儿教师,../info/1003/53911.htm,校领导前往幼儿园亲切慰问一线幼儿教师,2023.09.11
躬耕教坛，强国有我！西南财经大学隆重举行庆祝第39个教师节暨表彰大会,../info/1003/53931.htm,躬耕教坛，强国有我！西南财经大学隆重举行庆祝第39个教师节暨表彰大会,2023.09.11
心系学子 温情校园——学校领导深入新生公寓走访慰问,../info/1003/53901.htm,心系学子 温情校园——学校领导深入新生公寓走访慰问,2023.09.10
西南财经大学召开学习贯彻习近平新时代中国特色社会主义思想主题教育总结会议,../info/1003/53871.htm,西南财经大学召开学习贯彻习近平新时代中国特色社会主义思想主题教育...,2023.09.09
学校隆重举行2023级新生开学典礼,../info/1003/53881.htm,学校隆重举行2023级新生开学典礼,2023.09.09
校领导率团赴香港访问交流,../info/1003/53891.htm,校领导率团赴香港访问交流,2023.09.09
家校携手同行，共创美好未来 ——西南财经大学举行2023级新生家长会,../info/1003/53861.htm,家校携手同行，共创美好未来 ——西南财经大学举行2023级新生家长会,2023.09.08
赵德武书记主持会议部署秋季学期开学初安全稳定工作，带队开展校园安全工作检查,../info/1003/53851.htm,赵德武书记主持会议部署秋季学期开学初安全稳定工作，带队开展校园安...,2023.09.07
西南财大，我来了！西南财经大学2023级新生报到入学,../info/1003/53841.htm,西南财大，我来了！西南财经大学2023级新生报到入学,2023.09.07
美姑县党政代表团一行来我校对接工作,../info/1003/53831.htm,美姑县党政代表团一行来我校对接工作,2023.09.07
两大集成创新平台首批研究团队正式入驻,../info/1003/53821.htm,两大集成创新平台首批研究团队正式入驻,2023.09.06
西南财经大学召开2023年秋季学期中层干部学习会,../info/1003/53811.htm,西南财经大学召开2023年秋季学期中层干部学习会,2023.09.05
恢复和扩大消费专题研讨会在我校举办,../info/1003/53801.htm,恢复和扩大消费专题研讨会在我校举办,2023.09.01
吉林财经大学党委书记孙杰光一行来我校调研,../info/1003/53791.htm,吉林财经大学党委书记孙杰光一行来我校调研,2023.08.30
学校召开党委理论学习中心组学习（扩大）会议 深入学习贯彻习近平总书记关于党的建设的重要思想 为高标准高质量开好专题民主生活会打牢思想基础,../info/1003/54471.htm,学校召开党委理论学习中心组学习（扩大）会议 深入学习贯彻习近平总书...,2023.08.23
我校承办2023年“一带一路”共建国家青少年“汉语桥”夏令营四川省团组活动,../info/1003/54451.htm,我校承办2023年“一带一路”共建国家青少年“汉语桥”夏令营四川省团...,2023.08.22
西南民族大学党委副书记、副校长王永强一行来我校调研,../info/1003/54461.htm,西南民族大学党委副书记、副校长王永强一行来我校调研,2023.08.22
交通银行四川省分行党委书记、行长张薇一行来我校调研座谈,../info/1003/54441.htm,交通银行四川省分行党委书记、行长张薇一行来我校调研座谈,2023.08.08
学校国家级教学成果奖取得突破,../info/1003/54431.htm,学校国家级教学成果奖取得突破,2023.08.03
省教育厅副厅长陈朝先来校调研指导成都大运会校园安保工作,../info/1003/54421.htm,省教育厅副厅长陈朝先来校调研指导成都大运会校园安保工作,2023.07.27
学校召开审计委员会第二次会议（扩大会议）,../info/1003/54411.htm,学校召开审计委员会第二次会议（扩大会议）,2023.07.24
共襄金融科技新未来——2023国际金融科技论坛举行,../info/1003/53421.htm,共襄金融科技新未来——2023国际金融科技论坛举行,2023.11.02
“国企荣耀，成就梦想”四川省国有企业2024届大型校园招聘会在我校举行,../info/1003/53431.htm,“国企荣耀，成就梦想”四川省国有企业2024届大型校园招聘会在我校举...,2023.11.02
省政协副主席刘成鸣一行来校调研,../info/1003/53401.htm,省政协副主席刘成鸣一行来校调研,2023.11.01
我校在第二届四川省高校志愿服务项目大赛中再创佳绩,../info/1003/53411.htm,我校在第二届四川省高校志愿服务项目大赛中再创佳绩,2023.11.01
我校教师在四川省高校思政课中青年教师“精彩一课”讲课比赛中取得优异成绩,../info/1003/53371.htm,我校教师在四川省高校思政课中青年教师“精彩一课”讲课比赛中取得优...,2023.10.30
研究阐释党的二十大精神国家社科重大项目“世界百年未有之大变局加速演进的理论和实践研究”举行开题报告会,../info/1003/53391.htm,研究阐释党的二十大精神国家社科重大项目“世界百年未有之大变局加速...,2023.10.30
赵德武、李永强带队赴北京走访有关部委并看望校友,../info/1003/53361.htm,赵德武、李永强带队赴北京走访有关部委并看望校友,2023.10.30
西南财经大学2023年秋季运动会圆满结束,../info/1003/53381.htm,西南财经大学2023年秋季运动会圆满结束,2023.10.30
意大利巴勒莫大学副校长一行访问我校,../info/1003/53351.htm,意大利巴勒莫大学副校长一行访问我校,2023.10.27
中国高校外语学科发展联盟第四届财经类院校外语学科发展高端论坛在我校举行,../info/1003/53341.htm,中国高校外语学科发展联盟第四届财经类院校外语学科发展高端论坛在我...,2023.10.25
93级校友入校30周年纪念大会隆重举行,../info/1003/53331.htm,93级校友入校30周年纪念大会隆重举行,2023.10.25
塞浦路斯那波勒斯大学校长一行访问我校,../info/1003/53311.htm,塞浦路斯那波勒斯大学校长一行访问我校,2023.10.24
我校高层次人才爱国主义教育和国情研修专题培训班（第一期）在四川两弹一星干部学院举行,../info/1003/53321.htm,我校高层次人才爱国主义教育和国情研修专题培训班（第一期）在四川两...,2023.10.24
山西财经大学副校长沈沛龙一行来校调研交流,../info/1003/53291.htm,山西财经大学副校长沈沛龙一行来校调研交流,2023.10.20
赵德武带队赴江苏和广东走访调研校友工作,../info/1003/53301.htm,赵德武带队赴江苏和广东走访调研校友工作,2023.10.20
校领导赴马边调研并为乡村振兴博士服务站揭牌,../info/1003/53281.htm,校领导赴马边调研并为乡村振兴博士服务站揭牌,2023.10.20
四川省高等学校公共管理类专业教学指导委员会2023年度工作会议在我校举行,../info/1003/53261.htm,四川省高等学校公共管理类专业教学指导委员会2023年度工作会议在我校...,2023.10.19
丰富教育形式 涵养西财情怀——学校组织2023级新生参观校史馆,../info/1003/53271.htm,丰富教育形式 涵养西财情怀——学校组织2023级新生参观校史馆,2023.10.19
美国德州农工大学Bruce A. McCarl教授访问我校,../info/1003/53251.htm,美国德州农工大学Bruce A. McCarl教授访问我校,2023.10.17
学校党委书记赵德武为税显光教授庆贺104岁寿辰,../info/1003/53221.htm,学校党委书记赵德武为税显光教授庆贺104岁寿辰,2023.10.16
学校召开形势与政策课2023年秋季学期集体备课会,../info/1003/53241.htm,学校召开形势与政策课2023年秋季学期集体备课会,2023.10.16
四川省第二届高校就业创业指导大赛暨2023年高校就业创业指导金课展演活动在我校举行,../info/1003/53231.htm,四川省第二届高校就业创业指导大赛暨2023年高校就业创业指导金课展演...,2023.10.16
重庆工商大学温涛一行赴我校调研交流,../info/1003/53211.htm,重庆工商大学温涛一行赴我校调研交流,2023.10.13
学校出版社社会效益评价考核连续4年获评优秀,../info/1003/53191.htm,学校出版社社会效益评价考核连续4年获评优秀,2023.10.12
四川省第九届辅导员素质能力大赛西南财经大学校内选拔赛及颁奖典礼举行,../info/1003/53201.htm,四川省第九届辅导员素质能力大赛西南财经大学校内选拔赛及颁奖典礼举行,2023.10.12
行而不辍，履践致远 ——西南财经大学2023年教师“知行天下”社会实践纪实,../info/1003/53181.htm,行而不辍，履践致远 ——西南财经大学2023年教师“知行天下”社会实践...,2023.10.08
学校隆重举行庆祝中华人民共和国成立74周年升国旗仪式,../info/1003/53171.htm,学校隆重举行庆祝中华人民共和国成立74周年升国旗仪式,2023.10.01
全国高校辅导员心理健康教育能力提升工作研讨会在我校举行,../info/1003/54111.htm,全国高校辅导员心理健康教育能力提升工作研讨会在我校举行,2023.09.28
